DTC: 60 , AVERAGE U: 1.41
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
  9   59.45    43.56   19.97   38.31
 10   59.84    40.78   19.88   41.99
 11   59.53    43.29   19.96   40.92
 12   59.81    42.11   19.93   40.64
 13   59.70    41.46   19.93   42.10
 14   59.74    40.70   19.86   43.06
 15   59.70    41.49   19.90   41.97
 16   60.00    41.15   19.97   41.74
 17   59.97    39.41   19.92   40.58
 18   59.74    40.57   19.85   43.12
 19   59.68    43.19   19.93   39.85
 20   59.49    38.87   19.98   42.23
 21   59.53    42.90   19.93   40.12
 22   59.90    41.62   19.88   39.87
 23   59.43    41.62   19.81   42.22
 24   59.90    39.95   19.92   41.38
 25   59.89    40.69   19.82   41.93
 26   59.88    42.67   19.94   36.45
 27   59.45    40.39   19.92   40.52
 28   59.48    40.60   19.95   41.09
 29   59.87    40.89   19.94   41.48
 30   59.72    41.40   19.83   40.49
 31   59.44    40.39   19.83   40.89
 32   59.61    40.09   19.86   42.02
 33   59.93    41.29   19.91   41.51
 34   59.82    39.20   19.83   40.55
 35   59.47    40.66   19.82   42.43
 36   59.54    41.13   19.80   40.83
 37   59.46    42.79   19.82   41.99
 38   59.80    40.41   19.85   41.54
 39   59.50    42.23   19.93   42.50
 40   59.89    42.46   19.97   40.86
 41   59.90    42.43   19.97   39.90
 42   59.49    43.62   19.94   41.75
 43   59.75    41.48   20.00   42.45
 44   59.44    38.73   19.85   42.36
 45   59.68    41.56   19.96   40.63
 46   59.43    41.51   19.85   41.35
 47   59.55    41.12   19.85   41.93
 48   59.63    42.21   19.99   41.05
 49   59.54    41.56   19.94   40.16
 50   59.89    42.86   19.99   41.01
 51   59.97    41.90   19.93   41.83
 52   59.81    41.41   19.90   41.38
 53   59.43    42.76   19.95   41.91
 54   59.52    41.88   19.83   39.68
 55   59.81    40.64   20.00   42.67
 56   59.98    41.35   19.81   40.39
 57   59.70    40.70   19.97   41.65
 58   59.81    41.55   19.91   40.57
 59   59.96    42.63   19.81   39.42
 60   59.45    39.98   19.95   42.38
 61   59.88    40.47   19.86   41.22
 62   59.48    40.72   19.83   42.38
 63   59.52    40.77   19.80   42.04
 64   59.73    41.79   19.89   40.00
 65   59.44    40.17   19.90   40.09
 66   59.49    39.63   19.98   41.44
 67   59.51    40.29   19.85   41.80
 68   59.57    42.20   19.85   41.70
 69   59.71    40.15   19.88   40.42
 70   59.46    40.96   19.86   42.98
 71   59.70    40.68   19.92   41.88
 72   59.65    41.61   19.90   38.47
 73   59.52    41.60   19.94   40.82
 74   59.99    41.66   19.95   41.63
 75   59.84    42.13   19.89   40.58
 76   59.82    41.53   19.98   40.21
 77   59.82    40.96   19.85   41.57
 78   59.56    41.56   19.94   40.35
 79   59.91    39.90   19.82   39.51
 80   59.74    40.10   20.00   42.91
 81   59.86    41.82   19.91   40.80
 82   59.64    38.65   19.84   42.36
 83   59.76    43.37   19.85   41.05
 84   59.45    41.35   19.90   39.72
 85   59.73    41.10   19.97   39.67
 86   59.68    43.15   19.91   42.24
 87   59.86    43.49   19.90   41.40
 88   59.91    41.59   19.99   39.72
 89   59.92    42.30   19.86   40.34
 90   59.80    41.03   19.86   41.23
 91   59.81    42.57   19.99   39.48
 92   59.96    41.11   19.86   41.17
 93   60.00    42.55   19.97   41.66
 94   59.49    40.19   19.91   39.07
 95   59.77    40.49   19.82   42.52
 96   59.93    43.35   19.98   40.16
 97   59.51    41.68   19.97   41.79
 98   59.53    41.54   19.85   40.80
 99   59.85    41.15   19.94   41.53
DTC: 60 , AVERAGE U: 36.65
========
DTC: 60 , AVERAGE e: 0.53
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.94    42.29   19.81   42.09
  1   59.84    39.23   19.91   41.96
  2   59.41    40.91   19.84   41.64
  3   59.48    41.07   19.83   41.62
  4   59.78    40.73   19.93   41.46
  5   59.47    41.00   19.80   41.78
  6   59.49    40.59   19.81   39.39
  7   59.82    41.18   19.89   40.08
  8   59.84    39.69   19.97   43.08
  9   59.45    43.56   19.97   38.31
 10   59.84    40.78   19.88   41.99
 11   59.53    43.29   19.96   40.92
 12   59.81    42.11   19.93   40.64
 13   59.70    41.46   19.93   42.10
 14   59.74    40.70   19.86   43.06
 15   59.70    41.49   19.90   41.97
 16   60.00    41.15   19.97   41.74
 17   59.97    39.41   19.92   40.58
 18   59.74    40.57   19.85   43.12
 19   59.68    43.19   19.93   39.85
 20   59.49    38.87   19.98   42.23
 21   59.53    42.90   19.93   40.12
 22   59.90    41.62   19.88   39.87
 23   59.43    41.62   19.81   42.22
 24   59.90    39.95   19.92   41.38
 25   59.89    40.69   19.82   41.93
 26   59.88    42.67   19.94   36.45
 27   59.45    40.39   19.92   40.52
 28   59.48    40.60   19.95   41.09
 29   59.87    40.89   19.94   41.48
 30   59.72    41.40   19.83   40.49
 31   59.44    40.39   19.83   40.89
 32   59.61    40.09   19.86   42.02
 33   59.93    41.29   19.91   41.51
 34   59.82    39.20   19.83   40.55
 35   59.47    40.66   19.82   42.43
 36   59.54    41.13   19.80   40.83
 37   59.46    42.79   19.82   41.99
 38   59.80    40.41   19.85   41.54
 39   59.50    42.23   19.93   42.50
 40   59.89    42.46   19.97   40.86
 41   59.90    42.43   19.97   39.90
 42   59.49    43.62   19.94   41.75
 43   59.75    41.48   20.00   42.45
 44   59.44    38.73   19.85   42.36
 45   59.68    41.56   19.96   40.63
 46   59.43    41.51   19.85   41.35
 47   59.55    41.12   19.85   41.93
 48   59.63    42.21   19.99   41.05
 49   59.54    41.56   19.94   40.16
 50   59.89    42.86   19.99   41.01
 51   59.97    41.90   19.93   41.83
 52   59.81    41.41   19.90   41.38
 53   59.43    42.76   19.95   41.91
 54   59.52    41.88   19.83   39.68
 55   59.81    40.64   20.00   42.67
 56   59.98    41.35   19.81   40.39
 57   59.70    40.70   19.97   41.65
 58   59.81    41.55   19.91   40.57
 59   59.96    42.63   19.81   39.42
 60   59.45    39.98   19.95   42.38
 61   59.88    40.47   19.86   41.22
 62   59.48    40.72   19.83   42.38
 63   59.52    40.77   19.80   42.04
 64   59.73    41.79   19.89   40.00
 65   59.44    40.17   19.90   40.09
 66   59.49    39.63   19.98   41.44
 67   59.51    40.29   19.85   41.80
 68   59.57    42.20   19.85   41.70
 69   59.71    40.15   19.88   40.42
 70   59.46    40.96   19.86   42.98
 71   59.70    40.68   19.92   41.88
 72   59.65    41.61   19.90   38.47
 73   59.52    41.60   19.94   40.82
 74   59.99    41.66   19.95   41.63
 75   59.84    42.13   19.89   40.58
 76   59.82    41.53   19.98   40.21
 77   59.82    40.96   19.85   41.57
 78   59.56    41.56   19.94   40.35
 79   59.91    39.90   19.82   39.51
 80   59.74    40.10   20.00   42.91
 81   59.86    41.82   19.91   40.80
 82   59.64    38.65   19.84   42.36
 83   59.76    43.37   19.85   41.05
 84   59.45    41.35   19.90   39.72
 85   59.73    41.10   19.97   39.67
 86   59.68    43.15   19.91   42.24
 87   59.86    43.49   19.90   41.40
 88   59.91    41.59   19.99   39.72
 89   59.92    42.30   19.86   40.34
 90   59.80    41.03   19.86   41.23
 91   59.81    42.57   19.99   39.48
 92   59.96    41.11   19.86   41.17
 93   60.00    42.55   19.97   41.66
 94   59.49    40.19   19.91   39.07
 95   59.77    40.49   19.82   42.52
 96   59.93    43.35   19.98   40.16
 97   59.51    41.68   19.97   41.79
 98   59.53    41.54   19.85   40.80
 99   59.85    41.15   19.94   41.53
DTC: 60 , AVERAGE U: 37.08
========
DTC: 60 , AVERAGE e: 0.53
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.58    40.77   19.83   40.05
  1   59.66    41.02   19.98   41.40
  2   59.98    40.55   19.85   38.84
  3   59.51    40.48   19.91   40.18
  4   59.42    42.60   19.83   41.36
  5   59.57    40.37   19.85   41.72
  6   59.95    41.64   19.84   40.08
  7   59.59    40.16   19.82   40.04
  8   59.49    41.10   19.81   43.10
  9   59.87    42.16   19.86   41.35
 10   59.81    41.02   19.93   39.18
 11   59.82    39.16   19.81   42.33
 12   59.50    41.68   19.85   39.82
 13   59.66    41.25   19.95   40.83
 14   59.62    40.23   19.91   41.19
 15   59.96    41.06   19.96   40.06
 16   59.49    40.11   19.89   42.23
 17   59.92    39.39   19.89   40.74
 18   59.61    41.65   19.95   40.86
 19   59.47    40.90   19.83   40.98
 20   59.41    41.17   19.93   39.48
 21   59.70    40.83   19.84   41.19
 22   59.84    40.49   19.99   40.83
 23   59.67    41.80   19.92   40.64
 24   59.44    40.16   19.82   41.64
 25   59.63    39.96   19.91   40.50
 26   59.64    39.45   19.82   41.10
 27   59.91    39.48   19.90   40.99
 28   59.73    40.84   19.91   41.62
 29   59.87    40.28   19.97   40.83
 30   59.75    40.67   19.82   41.58
 31   59.75    41.56   19.86   39.27
 32   59.71    41.21   19.97   41.26
 33   59.76    39.77   19.80   41.16
 34   59.41    41.99   19.91   41.14
 35   59.60    40.91   19.83   41.39
 36   59.99    38.65   19.85   41.42
 37   59.50    40.59   19.85   40.81
 38   59.44    40.19   19.80   40.15
 39   59.58    41.53   19.88   42.38
 40   59.91    40.09   19.91   41.19
 41   59.89    41.48   19.83   40.74
 42   59.70    41.90   19.85   41.02
 43   59.80    40.38   19.89   41.32
 44   59.44    42.10   19.86   41.90
 45   59.81    40.92   19.85   41.04
 46   59.51    40.23   19.95   41.22
 47   59.89    40.95   19.84   39.68
 48   59.43    40.52   19.99   40.71
 49   59.95    40.91   19.86   41.27
 50   59.81    41.05   20.00   38.92
 51   59.64    40.93   19.87   39.84
 52   59.52    42.81   19.83   41.18
 53   59.94    41.82   19.99   41.15
 54   59.91    40.03   19.93   40.96
 55   59.74    37.98   19.96   40.31
 56   59.74    42.34   19.96   41.72
 57   59.81    40.65   19.93   42.38
 58   59.84    41.82   19.82   41.74
 59   59.82    39.95   19.82   40.27
 60   59.46    40.65   19.87   40.47
 61   59.87    43.62   19.89   38.84
 62   59.95    41.51   19.80   40.61
 63   59.83    40.64   19.91   40.46
 64   59.82    40.58   19.88   40.22
 65   59.90    40.40   19.84   41.08
 66   59.40    43.28   19.86   40.47
 67   59.42    42.28   19.94   39.79
 68   59.77    39.74   19.96   40.82
 69   59.72    40.86   19.89   41.21
 70   59.49    42.15   19.93   41.03
 71   59.47    41.01   19.83   39.86
 72   59.43    41.35   19.82   42.40
 73   59.99    39.96   19.87   41.12
 74   59.92    41.15   19.85   40.76
 75   59.68    39.08   19.90   41.29
 76   59.92    42.93   19.90   41.61
 77   59.46    40.75   19.93   40.27
 78   59.70    40.11   19.89   41.17
 79   59.62    41.10   19.82   41.00
 80   59.63    42.02   19.98   39.71
 81   59.77    40.35   19.87   41.42
 82   59.80    41.80   20.00   40.96
 83   59.49    42.53   19.99   42.44
 84   59.61    41.57   19.84   41.05
 85   59.72    41.03   19.80   40.31
 86   59.47    39.29   19.80   41.55
 87   59.94    40.56   19.90   40.01
 88   59.90    42.20   19.99   40.20
 89   59.79    39.38   19.91   41.08
 90   59.51    42.88   19.97   40.22
 91   59.93    39.69   19.84   39.81
 92   59.93    42.42   19.95   40.76
 93   59.71    40.17   19.92   41.52
 94   59.86    41.44   19.87   43.05
 95   59.48    40.70   19.92   40.21
 96   59.73    40.34   19.93   39.64
 97   59.94    40.26   19.98   41.69
 98   59.52    40.41   19.95   41.61
 99   59.77    40.44   19.84   41.09
DTC: 60 , AVERAGE U: 37.08
========
DTC: 60 , AVERAGE e: 0.53
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.58    40.77   19.83   40.05
  1   59.66    41.02   19.98   41.40
  2   59.98    40.55   19.85   38.84
  3   59.51    40.48   19.91   40.18
  4   59.42    42.60   19.83   41.36
  5   59.57    40.37   19.85   41.72
  6   59.95    41.64   19.84   40.08
  7   59.59    40.16   19.82   40.04
  8   59.49    41.10   19.81   43.10
  9   59.87    42.16   19.86   41.35
 10   59.81    41.02   19.93   39.18
 11   59.82    39.16   19.81   42.33
 12   59.50    41.68   19.85   39.82
 13   59.66    41.25   19.95   40.83
 14   59.62    40.23   19.91   41.19
 15   59.96    41.06   19.96   40.06
 16   59.49    40.11   19.89   42.23
 17   59.92    39.39   19.89   40.74
 18   59.61    41.65   19.95   40.86
 19   59.47    40.90   19.83   40.98
 20   59.41    41.17   19.93   39.48
 21   59.70    40.83   19.84   41.19
 22   59.84    40.49   19.99   40.83
 23   59.67    41.80   19.92   40.64
 24   59.44    40.16   19.82   41.64
 25   59.63    39.96   19.91   40.50
 26   59.64    39.45   19.82   41.10
 27   59.91    39.48   19.90   40.99
 28   59.73    40.84   19.91   41.62
 29   59.87    40.28   19.97   40.83
 30   59.75    40.67   19.82   41.58
 31   59.75    41.56   19.86   39.27
 32   59.71    41.21   19.97   41.26
 33   59.76    39.77   19.80   41.16
 34   59.41    41.99   19.91   41.14
 35   59.60    40.91   19.83   41.39
 36   59.99    38.65   19.85   41.42
 37   59.50    40.59   19.85   40.81
 38   59.44    40.19   19.80   40.15
 39   59.58    41.53   19.88   42.38
 40   59.91    40.09   19.91   41.19
 41   59.89    41.48   19.83   40.74
 42   59.70    41.90   19.85   41.02
 43   59.80    40.38   19.89   41.32
 44   59.44    42.10   19.86   41.90
 45   59.81    40.92   19.85   41.04
 46   59.51    40.23   19.95   41.22
 47   59.89    40.95   19.84   39.68
 48   59.43    40.52   19.99   40.71
 49   59.95    40.91   19.86   41.27
 50   59.81    41.05   20.00   38.92
 51   59.64    40.93   19.87   39.84
 52   59.52    42.81   19.83   41.18
 53   59.94    41.82   19.99   41.15
 54   59.91    40.03   19.93   40.96
 55   59.74    37.98   19.96   40.31
 56   59.74    42.34   19.96   41.72
 57   59.81    40.65   19.93   42.38
 58   59.84    41.82   19.82   41.74
 59   59.82    39.95   19.82   40.27
 60   59.46    40.65   19.87   40.47
 61   59.87    43.62   19.89   38.84
 62   59.95    41.51   19.80   40.61
 63   59.83    40.64   19.91   40.46
 64   59.82    40.58   19.88   40.22
 65   59.90    40.40   19.84   41.08
 66   59.40    43.28   19.86   40.47
 67   59.42    42.28   19.94   39.79
 68   59.77    39.74   19.96   40.82
 69   59.72    40.86   19.89   41.21
 70   59.49    42.15   19.93   41.03
 71   59.47    41.01   19.83   39.86
 72   59.43    41.35   19.82   42.40
 73   59.99    39.96   19.87   41.12
 74   59.92    41.15   19.85   40.76
 75   59.68    39.08   19.90   41.29
 76   59.92    42.93   19.90   41.61
 77   59.46    40.75   19.93   40.27
 78   59.70    40.11   19.89   41.17
 79   59.62    41.10   19.82   41.00
 80   59.63    42.02   19.98   39.71
 81   59.77    40.35   19.87   41.42
 82   59.80    41.80   20.00   40.96
 83   59.49    42.53   19.99   42.44
 84   59.61    41.57   19.84   41.05
 85   59.72    41.03   19.80   40.31
 86   59.47    39.29   19.80   41.55
 87   59.94    40.56   19.90   40.01
 88   59.90    42.20   19.99   40.20
 89   59.79    39.38   19.91   41.08
 90   59.51    42.88   19.97   40.22
 91   59.93    39.69   19.84   39.81
 92   59.93    42.42   19.95   40.76
 93   59.71    40.17   19.92   41.52
 94   59.86    41.44   19.87   43.05
 95   59.48    40.70   19.92   40.21
 96   59.73    40.34   19.93   39.64
 97   59.94    40.26   19.98   41.69
 98   59.52    40.41   19.95   41.61
 99   59.77    40.44   19.84   41.09
DTC: 60 , AVERAGE U: 38.03
========
DTC: 60 , AVERAGE e: 0.53
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.99    41.14   19.85   42.44
  1   59.68    39.24   19.81   41.72
  2   59.77    41.12   19.81   40.64
  3   59.96    41.89   19.86   43.16
  4   59.57    40.45   19.90   40.58
  5   59.88    40.86   19.93   41.20
  6   59.98    41.22   19.93   40.66
  7   59.60    42.39   19.96   40.11
  8   59.81    41.97   19.96   41.14
  9   59.52    40.26   19.93   39.60
 10   59.77    41.52   19.97   40.93
 11   59.43    41.12   19.92   41.67
 12   59.54    40.86   19.90   41.03
 13   59.99    41.31   19.87   40.21
 14   59.85    41.52   19.83   41.87
 15   59.71    41.27   19.83   40.82
 16   59.66    41.29   19.97   40.76
 17   59.86    40.23   19.87   41.56
 18   59.82    41.72   19.97   40.19
 19   59.89    39.65   19.86   40.59
 20   59.50    39.95   19.84   40.94
 21   59.63    40.31   19.98   41.02
 22   59.81    41.14   19.94   40.88
 23   59.58    41.51   19.90   40.65
 24   59.83    41.45   19.86   42.33
 25   59.78    41.81   19.89   40.75
 26   59.46    40.86   19.92   41.24
 27   59.99    41.23   19.96   41.60
 28   59.49    40.21   19.87   40.84
 29   59.80    40.32   19.82   40.85
 30   59.84    39.17   19.87   40.09
 31   59.61    40.01   19.99   41.44
 32   59.41    40.08   19.86   39.80
 33   59.59    41.96   19.97   40.98
 34   59.64    40.61   19.97   39.24
 35   59.54    40.79   19.98   39.77
 36   59.63    41.47   19.86   41.93
 37   59.43    40.99   19.91   39.71
 38   59.83    40.37   19.98   41.90
 39   59.56    39.28   19.91   42.00
 40   59.41    41.32   19.81   39.53
 41   59.79    41.73   19.88   41.25
 42   59.66    38.48   19.88   41.47
 43   59.71    41.56   19.96   41.30
 44   59.85    40.63   19.91   41.00
 45   59.97    40.01   19.92   40.67
 46   59.63    41.18   19.91   43.54
 47   59.87    42.16   19.81   41.37
 48   59.76    42.15   19.82   39.70
 49   59.99    41.60   19.93   40.35
 50   59.81    41.26   19.84   40.25
 51   59.92    40.80   19.81   42.31
 52   59.88    39.92   19.97   40.27
 53   59.52    41.02   19.95   39.91
 54   59.47    41.91   19.99   40.06
 55   59.75    41.62   19.99   42.30
 56   59.61    40.69   19.96   41.63
 57   59.57    37.53   19.94   41.86
 58   59.58    41.98   19.90   38.25
 59   59.89    41.94   20.00   41.71
 60   59.42    40.60   19.92   42.55
 61   59.75    39.80   19.88   41.35
 62   59.50    41.58   19.84   41.74
 63   59.80    39.83   19.92   41.10
 64   59.66    42.77   19.98   39.38
 65   59.67    40.80   19.96   39.43
 66   59.42    42.28   19.99   40.56
 67   59.92    40.99   19.92   39.26
 68   59.79    42.04   19.85   42.88
 69   59.48    40.04   19.86   42.21
 70   59.76    41.03   19.89   41.39
 71   59.86    41.56   19.91   41.05
 72   59.47    40.96   20.00   41.71
 73   59.41    42.41   19.99   41.38
 74   59.74    41.58   19.87   40.43
 75   59.56    40.12   19.94   41.53
 76   59.44    41.76   20.00   41.04
 77   59.86    42.47   19.83   41.38
 78   59.53    40.68   19.88   41.96
 79   59.59    39.16   19.88   39.53
 80   59.92    41.79   19.87   42.84
 81   60.00    42.46   19.87   39.19
 82   59.79    40.33   19.80   41.67
 83   59.90    41.87   19.87   40.96
 84   59.79    41.03   19.81   38.69
 85   59.68    37.48   19.96   41.78
 86   59.72    41.38   19.98   39.98
 87   59.58    41.27   19.91   41.07
 88   59.53    41.46   19.81   40.09
 89   59.58    40.64   19.86   40.67
 90   59.50    42.58   19.82   41.62
