DTC: 90 , AVERAGE U: 43.14
========
DTC: 90 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 31   53.47    34.32   19.80   35.03
 32   53.79    35.49   19.86   36.39
 33   53.61    35.62   19.97   35.38
 34   53.62    37.14   19.96   36.90
 35   53.47    36.28   19.99   35.16
 36   53.73    36.94   19.96   36.67
 37   53.53    36.22   19.87   36.64
 38   53.68    37.33   19.84   36.54
 39   53.52    36.13   19.91   35.30
 40   53.81    35.48   19.86   35.71
 41   53.72    38.03   19.96   35.95
 42   53.62    37.14   19.97   37.97
 43   53.51    35.22   20.00   36.84
 44   53.68    35.91   19.86   37.68
 45   53.94    37.75   19.83   37.72
 46   53.86    34.99   19.94   39.04
 47   53.65    36.87   19.81   38.32
 48   53.72    37.02   19.89   36.53
 49   53.94    36.36   19.96   37.59
 50   53.87    36.42   19.94   35.55
 51   53.97    35.12   19.97   35.85
 52   53.47    35.98   20.00   36.68
 53   53.48    35.84   19.95   37.70
 54   53.56    36.84   19.95   36.36
 55   53.76    35.65   19.95   38.13
 56   53.55    36.62   19.91   37.48
 57   53.69    37.19   19.98   37.55
 58   53.87    36.65   19.97   36.53
 59   53.81    37.29   19.96   35.25
 60   53.55    37.80   19.82   37.96
 61   53.99    37.12   19.94   35.37
 62   53.47    36.54   19.96   36.41
 63   53.71    38.41   19.92   35.69
 64   53.68    35.62   19.81   35.44
 65   53.80    37.26   19.84   34.80
 66   53.66    35.96   19.85   36.62
 67   53.91    34.41   19.92   36.10
 68   53.72    37.55   19.81   37.60
 69   53.64    36.59   19.97   36.26
 70   53.81    37.63   19.96   36.02
 71   53.63    35.14   19.86   35.24
 72   53.81    36.83   19.88   36.77
 73   53.83    36.46   19.90   37.01
 74   53.75    35.65   19.83   37.55
 75   53.68    34.81   19.91   36.72
 76   53.47    37.05   19.91   35.34
 77   53.59    36.65   19.86   38.11
 78   53.73    37.28   19.87   36.57
 79   53.74    35.51   19.93   36.70
 80   53.98    36.58   19.86   35.89
 81   53.86    37.46   19.80   37.58
 82   53.58    34.46   19.92   37.72
 83   53.84    36.12   19.83   35.48
 84   53.57    38.04   19.83   35.59
 85   53.73    37.76   19.99   37.51
 86   53.92    37.84   19.90   35.35
 87   53.62    36.89   19.94   35.07
 88   53.76    37.31   19.90   36.27
 89   53.61    36.19   19.84   37.31
 90   53.79    36.43   19.82   37.15
 91   53.98    35.97   19.94   36.02
 92   53.49    36.99   19.81   36.34
 93   53.57    36.27   19.81   36.72
 94   53.46    36.64   19.97   36.09
 95   53.50    37.19   19.92   36.07
 96   53.79    35.91   19.81   34.14
 97   53.80    36.88   19.96   35.23
 98   53.50    35.37   19.99   35.78
 99   53.69    36.76   19.89   36.21
DTC: 54 , AVERAGE U: 41.21
========
DTC: 54 , AVERAGE e: 0.49
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   53.56    36.36   19.89   36.00
  1   53.71    35.06   19.88   38.11
  2   53.99    34.90   19.92   37.73
  3   53.74    35.83   19.91   36.85
  4   53.49    37.50   19.86   36.07
  5   53.94    36.38   19.85   36.95
  6   53.95    36.99   19.82   35.54
  7   53.53    35.16   19.94   35.97
  8   53.61    36.65   19.97   37.16
  9   53.82    35.86   19.93   35.57
 10   53.93    34.91   19.87   39.06
 11   53.71    36.81   19.96   37.34
 12   53.83    37.48   19.86   37.15
 13   53.47    36.62   19.99   37.01
 14   53.52    35.90   20.00   38.15
 15   53.78    35.47   19.92   37.10
 16   53.56    36.58   19.93   36.85
 17   53.66    36.71   19.95   37.29
 18   53.57    36.07   19.82   36.73
 19   53.63    35.75   19.80   35.78
 20   53.98    36.87   19.83   36.26
 21   53.82    37.57   19.82   35.83
 22   53.76    33.69   19.99   34.17
 23   53.51    35.59   19.83   37.34
 24   53.94    35.60   19.81   36.87
 25   53.55    37.75   19.82   35.99
 26   53.54    34.23   19.86   35.95
 27   53.66    35.68   19.82   36.38
 28   53.68    37.32   19.82   37.10
 29   53.80    36.59   19.82   35.83
 30   53.84    36.32   19.88   36.46
 31   53.47    34.32   19.80   35.03
 32   53.79    35.49   19.86   36.39
 33   53.61    35.62   19.97   35.38
 34   53.62    37.14   19.96   36.90
 35   53.47    36.28   19.99   35.16
 36   53.73    36.94   19.96   36.67
 37   53.53    36.22   19.87   36.64
 38   53.68    37.33   19.84   36.54
 39   53.52    36.13   19.91   35.30
 40   53.81    35.48   19.86   35.71
 41   53.72    38.03   19.96   35.95
 42   53.62    37.14   19.97   37.97
 43   53.51    35.22   20.00   36.84
 44   53.68    35.91   19.86   37.68
 45   53.94    37.75   19.83   37.72
 46   53.86    34.99   19.94   39.04
 47   53.65    36.87   19.81   38.32
 48   53.72    37.02   19.89   36.53
 49   53.94    36.36   19.96   37.59
 50   53.87    36.42   19.94   35.55
 51   53.97    35.12   19.97   35.85
 52   53.47    35.98   20.00   36.68
 53   53.48    35.84   19.95   37.70
 54   53.56    36.84   19.95   36.36
 55   53.76    35.65   19.95   38.13
 56   53.55    36.62   19.91   37.48
 57   53.69    37.19   19.98   37.55
 58   53.87    36.65   19.97   36.53
 59   53.81    37.29   19.96   35.25
 60   53.55    37.80   19.82   37.96
 61   53.99    37.12   19.94   35.37
 62   53.47    36.54   19.96   36.41
 63   53.71    38.41   19.92   35.69
 64   53.68    35.62   19.81   35.44
 65   53.80    37.26   19.84   34.80
 66   53.66    35.96   19.85   36.62
 67   53.91    34.41   19.92   36.10
 68   53.72    37.55   19.81   37.60
 69   53.64    36.59   19.97   36.26
 70   53.81    37.63   19.96   36.02
 71   53.63    35.14   19.86   35.24
 72   53.81    36.83   19.88   36.77
 73   53.83    36.46   19.90   37.01
 74   53.75    35.65   19.83   37.55
 75   53.68    34.81   19.91   36.72
 76   53.47    37.05   19.91   35.34
 77   53.59    36.65   19.86   38.11
 78   53.73    37.28   19.87   36.57
 79   53.74    35.51   19.93   36.70
 80   53.98    36.58   19.86   35.89
 81   53.86    37.46   19.80   37.58
 82   53.58    34.46   19.92   37.72
 83   53.84    36.12   19.83   35.48
 84   53.57    38.04   19.83   35.59
 85   53.73    37.76   19.99   37.51
 86   53.92    37.84   19.90   35.35
 87   53.62    36.89   19.94   35.07
 88   53.76    37.31   19.90   36.27
 89   53.61    36.19   19.84   37.31
 90   53.79    36.43   19.82   37.15
 91   53.98    35.97   19.94   36.02
 92   53.49    36.99   19.81   36.34
 93   53.57    36.27   19.81   36.72
 94   53.46    36.64   19.97   36.09
 95   53.50    37.19   19.92   36.07
 96   53.79    35.91   19.81   34.14
 97   53.80    36.88   19.96   35.23
 98   53.50    35.37   19.99   35.78
 99   53.69    36.76   19.89   36.21
DTC: 53 , AVERAGE U: 40.68
========
DTC: 53 , AVERAGE e: 0.49
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   52.48    36.19   19.82   35.10
  1   52.71    35.01   19.99   34.95
  2   52.90    33.19   19.90   36.02
  3   52.57    35.24   19.89   32.39
  4   52.91    35.93   19.89   36.00
  5   52.49    33.60   19.83   34.89
  6   52.50    34.58   19.88   35.61
  7   53.00    34.98   19.82   36.60
  8   52.95    34.45   19.81   36.70
  9   52.92    35.02   19.86   37.33
 10   52.65    33.93   19.89   35.53
 11   52.64    33.83   19.95   35.32
 12   52.82    35.81   19.88   36.58
 13   52.73    35.32   19.86   35.26
 14   52.88    37.45   19.80   33.38
 15   52.82    36.06   19.86   38.32
 16   52.80    35.72   19.86   34.20
 17   52.85    35.77   19.95   36.15
 18   52.95    34.63   19.99   35.33
 19   52.89    34.82   19.87   34.05
 20   52.59    36.69   19.93   36.78
 21   52.58    34.38   19.97   35.24
 22   52.94    35.59   19.84   36.10
 23   52.69    35.68   19.81   36.72
 24   52.72    36.53   19.96   36.02
 25   52.58    34.04   19.95   36.99
 26   52.62    35.44   19.91   34.06
 27   52.52    36.74   19.88   35.91
 28   52.54    35.24   19.93   35.92
 29   52.73    36.12   19.93   34.76
 30   52.73    34.65   19.86   36.22
 31   52.54    35.97   19.86   36.69
 32   52.48    36.71   20.00   35.16
 33   52.89    35.40   19.81   34.85
 34   52.74    33.09   19.84   35.62
 35   52.97    35.12   19.81   35.78
 36   52.48    35.87   19.89   35.38
 37   52.63    37.21   19.91   37.27
 38   52.86    36.84   19.82   35.55
 39   52.98    36.08   20.00   34.49
 40   52.70    36.34   19.99   36.33
 41   52.51    35.00   19.89   36.89
 42   52.69    36.35   19.93   36.42
 43   52.63    35.76   19.83   37.28
 44   52.96    37.62   19.93   35.24
 45   52.54    35.59   19.83   35.38
 46   52.53    35.08   19.85   37.04
 47   52.91    35.83   19.82   37.33
 48   52.60    35.19   19.92   36.06
 49   52.93    35.46   19.90   34.97
 50   52.52    36.08   19.81   37.51
 51   52.80    37.61   19.81   35.18
 52   52.74    34.31   19.89   36.21
 53   52.95    34.66   19.88   37.29
 54   52.81    34.58   19.92   35.90
 55   52.72    37.01   19.99   37.40
 56   52.53    35.10   19.93   35.40
 57   52.65    34.59   19.87   35.40
 58   52.99    35.68   19.83   35.56
 59   52.63    35.13   19.81   38.12
 60   52.54    34.36   19.94   34.29
 61   52.79    34.78   19.99   34.67
 62   52.98    35.25   19.82   37.68
 63   52.87    36.77   19.87   34.96
 64   52.86    35.80   19.95   35.30
 65   52.71    34.86   19.82   35.47
 66   52.81    35.55   19.97   35.70
 67   52.53    35.11   19.96   36.20
 68   52.63    36.30   19.90   35.89
 69   52.49    34.74   19.83   36.51
 70   52.61    36.51   19.98   34.11
 71   52.69    35.63   19.99   36.46
 72   52.48    35.08   19.84   35.21
 73   52.94    33.26   19.92   36.09
 74   52.96    36.91   20.00   34.75
 75   52.94    33.76   19.98   35.89
 76   52.81    35.39   19.80   35.92
 77   52.85    36.46   19.81   35.52
 78   52.98    36.07   19.82   37.25
 79   52.77    35.68   19.98   37.51
 80   52.60    36.74   19.93   36.22
 81   52.80    35.78   19.91   37.40
 82   52.98    35.24   19.89   36.63
 83   52.79    35.85   19.88   37.35
 84   52.61    36.65   19.89   37.80
 85   52.56    36.04   19.93   35.78
 86   52.98    34.87   19.89   36.23
 87   52.66    34.42   19.99   35.45
 88   52.91    34.96   19.87   36.55
 89   52.59    35.72   19.84   34.13
 90   52.58    34.59   19.80   35.40
 91   52.71    34.90   19.95   35.51
 92   52.90    36.84   19.88   34.95
 93   52.66    35.97   19.89   36.24
 94   52.88    35.66   19.83   33.85
 95   52.90    35.27   19.87   33.50
 96   52.50    37.04   19.89   36.33
 97   52.97    34.77   19.95   35.08
 98   52.88    34.61   19.90   36.93
 99   52.88    37.65   20.00   36.04
DTC: 53 , AVERAGE U: 40.68
========
DTC: 53 , AVERAGE e: 0.49
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   52.48    36.19   19.82   35.10
  1   52.71    35.01   19.99   34.95
  2   52.90    33.19   19.90   36.02
  3   52.57    35.24   19.89   32.39
  4   52.91    35.93   19.89   36.00
  5   52.49    33.60   19.83   34.89
  6   52.50    34.58   19.88   35.61
  7   53.00    34.98   19.82   36.60
  8   52.95    34.45   19.81   36.70
  9   52.92    35.02   19.86   37.33
 10   52.65    33.93   19.89   35.53
 11   52.64    33.83   19.95   35.32
 12   52.82    35.81   19.88   36.58
 13   52.73    35.32   19.86   35.26
 14   52.88    37.45   19.80   33.38
 15   52.82    36.06   19.86   38.32
 16   52.80    35.72   19.86   34.20
 17   52.85    35.77   19.95   36.15
 18   52.95    34.63   19.99   35.33
 19   52.89    34.82   19.87   34.05
 20   52.59    36.69   19.93   36.78
 21   52.58    34.38   19.97   35.24
 22   52.94    35.59   19.84   36.10
 23   52.69    35.68   19.81   36.72
 24   52.72    36.53   19.96   36.02
 25   52.58    34.04   19.95   36.99
 26   52.62    35.44   19.91   34.06
 27   52.52    36.74   19.88   35.91
 28   52.54    35.24   19.93   35.92
 29   52.73    36.12   19.93   34.76
 30   52.73    34.65   19.86   36.22
 31   52.54    35.97   19.86   36.69
 32   52.48    36.71   20.00   35.16
 33   52.89    35.40   19.81   34.85
 34   52.74    33.09   19.84   35.62
 35   52.97    35.12   19.81   35.78
 36   52.48    35.87   19.89   35.38
 37   52.63    37.21   19.91   37.27
 38   52.86    36.84   19.82   35.55
 39   52.98    36.08   20.00   34.49
 40   52.70    36.34   19.99   36.33
 41   52.51    35.00   19.89   36.89
 42   52.69    36.35   19.93   36.42
 43   52.63    35.76   19.83   37.28
 44   52.96    37.62   19.93   35.24
 45   52.54    35.59   19.83   35.38
 46   52.53    35.08   19.85   37.04
 47   52.91    35.83   19.82   37.33
 48   52.60    35.19   19.92   36.06
 49   52.93    35.46   19.90   34.97
 50   52.52    36.08   19.81   37.51
 51   52.80    37.61   19.81   35.18
 52   52.74    34.31   19.89   36.21
 53   52.95    34.66   19.88   37.29
 54   52.81    34.58   19.92   35.90
 55   52.72    37.01   19.99   37.40
 56   52.53    35.10   19.93   35.40
 57   52.65    34.59   19.87   35.40
 58   52.99    35.68   19.83   35.56
 59   52.63    35.13   19.81   38.12
 60   52.54    34.36   19.94   34.29
 61   52.79    34.78   19.99   34.67
 62   52.98    35.25   19.82   37.68
 63   52.87    36.77   19.87   34.96
 64   52.86    35.80   19.95   35.30
 65   52.71    34.86   19.82   35.47
 66   52.81    35.55   19.97   35.70
 67   52.53    35.11   19.96   36.20
 68   52.63    36.30   19.90   35.89
 69   52.49    34.74   19.83   36.51
 70   52.61    36.51   19.98   34.11
 71   52.69    35.63   19.99   36.46
 72   52.48    35.08   19.84   35.21
 73   52.94    33.26   19.92   36.09
 74   52.96    36.91   20.00   34.75
 75   52.94    33.76   19.98   35.89
 76   52.81    35.39   19.80   35.92
 77   52.85    36.46   19.81   35.52
 78   52.98    36.07   19.82   37.25
 79   52.77    35.68   19.98   37.51
 80   52.60    36.74   19.93   36.22
 81   52.80    35.78   19.91   37.40
 82   52.98    35.24   19.89   36.63
 83   52.79    35.85   19.88   37.35
 84   52.61    36.65   19.89   37.80
 85   52.56    36.04   19.93   35.78
 86   52.98    34.87   19.89   36.23
 87   52.66    34.42   19.99   35.45
 88   52.91    34.96   19.87   36.55
 89   52.59    35.72   19.84   34.13
 90   52.58    34.59   19.80   35.40
 91   52.71    34.90   19.95   35.51
 92   52.90    36.84   19.88   34.95
 93   52.66    35.97   19.89   36.24
 94   52.88    35.66   19.83   33.85
 95   52.90    35.27   19.87   33.50
 96   52.50    37.04   19.89   36.33
 97   52.97    34.77   19.95   35.08
 98   52.88    34.61   19.90   36.93
 99   52.88    37.65   20.00   36.04
DTC: 52 , AVERAGE U: 40.14
========
DTC: 52 , AVERAGE e: 0.48
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   51.57    35.61   19.89   36.74
  1   51.85    36.35   19.86   34.11
  2   51.80    34.96   19.99   35.43
  3   51.66    34.17   19.82   34.21
  4   51.90    33.84   19.86   35.08
  5   51.90    35.96   19.87   35.27
  6   51.96    36.24   19.96   36.28
  7   51.82    35.44   19.88   35.79
  8   51.58    36.00   19.87   35.68
  9   51.59    35.17   19.96   36.02
 10   51.75    36.39   19.90   34.61
 11   51.75    36.58   19.97   35.41
 12   51.75    33.08   19.96   36.55
 13   51.69    35.67   19.96   35.75
 14   51.91    35.09   19.92   34.93
 15   51.64    33.09   19.95   34.00
 16   51.55    33.65   19.97   34.74
 17   51.79    36.63   19.92   35.00
 18   51.81    35.47   19.99   35.30
 19   51.70    35.97   19.90   36.17
 20   51.70    34.71   19.97   35.02
 21   51.95    35.36   19.90   35.96
 22   51.58    33.37   19.89   34.81
 23   51.98    35.95   19.88   34.24
 24   51.54    36.65   19.91   37.52
 25   51.99    36.30   19.82   36.03
 26   51.57    35.42   19.96   36.90
 27   51.89    36.02   19.92   34.13
 28   51.90    35.47   19.90   36.77
 29   51.68    35.11   19.99   35.59
 30   51.57    34.86   19.86   34.64
 31   51.66    33.93   19.95   36.25
 32   51.69    37.25   19.81   34.84
 33   51.84    34.70   19.88   35.92
 34   51.61    33.49   19.86   32.99
 35   51.48    34.86   19.93   36.28
 36   51.96    36.51   19.80   34.96
 37   51.95    35.66   19.92   33.24
 38   51.62    33.41   19.96   34.55
 39   51.69    35.15   19.96   34.29
 40   51.94    34.52   19.89   35.18
 41   51.62    34.51   19.99   34.87
 42   51.59    35.46   19.93   33.84
 43   51.75    33.68   19.86   33.96
 44   51.72    34.11   19.89   33.69
 45   51.63    35.84   19.93   35.35
 46   51.92    36.01   19.82   34.30
 47   51.82    34.23   19.83   34.14
 48   51.71    35.97   19.85   35.80
 49   51.67    34.16   19.98   34.73
 50   51.97    35.40   19.88   34.52
 51   51.79    36.93   19.86   34.76
 52   51.83    36.59   19.88   36.01
 53   51.96    37.63   19.85   34.32
 54   51.83    34.62   19.85   33.83
 55   51.80    34.68   19.80   35.12
 56   51.96    33.43   19.98   35.09
 57   51.80    34.68   19.97   33.76
 58   51.91    35.72   19.86   35.34
 59   51.65    35.82   19.96   34.98
 60   51.61    36.75   20.00   35.29
 61   51.49    34.62   19.84   34.56
 62   51.81    34.38   19.82   33.95
 63   51.89    37.77   19.98   36.11
 64   51.66    35.81   19.97   36.54
 65   51.71    35.89   19.83   35.63
 66   51.69    33.35   19.87   34.61
 67   51.60    37.79   19.93   36.56
 68   51.68    36.21   19.82   35.12
 69   51.99    34.64   19.91   34.01
 70   51.94    35.81   19.99   34.67
 71   51.77    34.99   19.85   35.51
 72   51.51    35.51   19.81   34.75
 73   51.77    36.86   19.83   35.26
 74   51.79    35.40   19.93   34.59
 75   51.49    33.54   19.97   35.52
 76   51.79    35.10   19.87   37.25
 77   51.64    35.49   19.99   33.87
 78   51.61    37.65   19.93   35.53
 79   51.65    35.29   19.97   35.52
 80   51.51    35.36   19.93   35.59
 81   51.52    34.98   19.97   36.58
 82   51.78    34.93   19.85   34.90
 83   51.92    33.76   19.85   36.68
 84   51.55    36.50   19.87   35.46
 85   51.72    34.84   19.99   34.64
 86   51.62    34.06   19.91   35.54
 87   51.94    36.77   19.93   34.97
 88   51.53    37.58   19.96   35.20
 89   51.81    35.69   19.87   35.58
 90   51.98    36.92   19.83   33.90
 91   51.49    34.88   19.88   36.14
 92   51.50    36.32   19.95   35.37
 93   51.60    36.16   19.86   34.46
 94   51.62    35.89   19.82   32.65
 95   51.48    35.13   19.97   35.54
 96   51.89    34.92   19.98   35.75
 97   51.78    33.79   19.84   35.33
 98   51.50    34.83   19.98   34.32
 99   51.62    35.17   19.92   36.52
DTC: 52 , AVERAGE U: 40.14
========
DTC: 52 , AVERAGE e: 0.48
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   51.57    35.61   19.89   36.74
  1   51.85    36.35   19.86   34.11
  2   51.80    34.96   19.99   35.43
  3   51.66    34.17   19.82   34.21
  4   51.90    33.84   19.86   35.08
  5   51.90    35.96   19.87   35.27
  6   51.96    36.24   19.96   36.28
  7   51.82    35.44   19.88   35.79
  8   51.58    36.00   19.87   35.68
  9   51.59    35.17   19.96   36.02
