DTC: 60 , AVERAGE U: 41.48
========
DTC: 60 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 82   59.97    33.01   19.90   34.35
 83   59.99    33.70   19.84   35.21
 84   59.59    33.44   19.96   35.46
 85   59.50    34.91   19.98   33.54
 86   59.84    33.61   19.89   32.99
 87   59.45    34.37   19.87   35.19
 88   59.47    34.75   19.83   34.15
 89   59.77    35.07   19.84   34.35
 90   59.50    33.77   19.84   31.79
 91   59.74    34.78   19.98   30.94
 92   59.43    33.65   19.85   34.17
 93   59.61    33.27   19.88   33.07
 94   59.47    32.39   19.81   32.54
 95   59.57    33.84   19.97   33.10
 96   59.60    34.45   19.83   35.05
 97   59.80    35.05   19.93   34.32
 98   59.53    35.74   19.86   34.55
 99   59.56    34.51   19.81   34.37
DTC: 60 , AVERAGE U: 29.63
========
DTC: 60 , AVERAGE e: 0.64
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.62    33.50   19.93   35.54
  1   59.42    34.43   19.94   33.13
  2   59.70    33.97   19.82   35.87
  3   59.94    36.57   19.80   32.57
  4   59.57    34.30   19.81   33.99
  5   59.50    32.56   19.95   35.58
  6   59.75    35.93   19.89   32.98
  7   59.93    33.85   19.90   33.30
  8   59.69    33.11   19.92   33.53
  9   59.66    33.50   19.97   34.30
 10   59.52    34.31   19.88   34.54
 11   59.74    33.33   19.90   34.44
 12   59.54    34.86   19.96   35.16
 13   59.62    35.35   19.85   35.35
 14   59.92    35.10   19.85   35.34
 15   59.45    35.54   19.95   34.76
 16   59.63    33.82   19.94   34.68
 17   60.00    34.35   19.93   34.58
 18   59.99    34.66   19.86   34.03
 19   59.65    34.21   19.97   34.12
 20   59.65    34.22   19.95   34.84
 21   59.80    34.58   19.84   33.36
 22   59.95    33.67   19.95   33.30
 23   59.50    32.27   19.84   34.37
 24   59.57    33.46   20.00   32.72
 25   59.69    34.38   19.92   34.37
 26   60.00    32.96   19.98   33.72
 27   59.65    34.17   19.85   33.28
 28   59.92    33.77   19.87   34.96
 29   59.60    33.30   19.98   33.35
 30   59.66    33.16   19.83   34.52
 31   59.47    32.75   19.86   33.33
 32   59.78    32.16   19.86   35.86
 33   59.93    33.69   19.94   32.85
 34   59.40    33.99   19.96   35.00
 35   59.51    33.18   19.95   33.34
 36   59.53    32.87   19.92   33.33
 37   59.41    34.69   19.99   34.01
 38   59.93    33.13   19.95   35.37
 39   59.74    33.14   19.83   34.25
 40   59.43    32.50   19.91   33.84
 41   59.43    34.19   19.81   33.71
 42   59.62    34.42   19.94   36.51
 43   59.45    33.84   19.88   32.93
 44   59.92    34.75   19.86   34.67
 45   59.63    34.21   19.96   33.29
 46   59.67    33.48   19.89   32.80
 47   59.45    33.59   19.85   33.52
 48   59.70    35.09   19.93   34.54
 49   59.97    34.29   19.97   33.55
 50   59.54    35.90   20.00   34.42
 51   59.91    34.48   19.81   33.41
 52   59.57    32.22   19.83   34.76
 53   59.56    32.81   19.95   33.11
 54   59.43    34.97   19.93   32.47
 55   59.58    33.79   19.85   34.70
 56   59.95    33.18   19.84   34.94
 57   59.46    34.87   19.83   33.63
 58   59.45    34.57   19.88   33.36
 59   59.93    33.81   19.98   33.75
 60   59.68    36.32   19.82   33.16
 61   59.50    34.94   19.84   32.38
 62   59.47    34.76   19.88   33.33
 63   59.90    35.55   19.91   34.33
 64   59.69    34.32   19.99   33.49
 65   59.88    34.61   19.91   33.63
 66   59.85    35.18   20.00   35.24
 67   59.55    31.78   19.94   33.10
 68   59.47    33.89   19.94   34.58
 69   59.70    34.16   19.85   34.26
 70   59.44    33.21   19.84   33.37
 71   59.86    34.62   19.95   33.01
 72   59.62    35.21   19.87   33.37
 73   59.60    36.05   19.95   32.75
 74   59.78    34.45   19.82   33.58
 75   59.56    33.37   20.00   33.65
 76   59.97    32.81   19.87   33.71
 77   59.68    35.51   19.85   35.06
 78   60.00    33.57   19.91   34.80
 79   59.93    34.51   19.89   33.67
 80   59.62    34.56   19.88   33.41
 81   59.90    32.67   19.99   34.22
 82   59.97    33.01   19.90   34.35
 83   59.99    33.70   19.84   35.21
 84   59.59    33.44   19.96   35.46
 85   59.50    34.91   19.98   33.54
 86   59.84    33.61   19.89   32.99
 87   59.45    34.37   19.87   35.19
 88   59.47    34.75   19.83   34.15
 89   59.77    35.07   19.84   34.35
 90   59.50    33.77   19.84   31.79
 91   59.74    34.78   19.98   30.94
 92   59.43    33.65   19.85   34.17
 93   59.61    33.27   19.88   33.07
 94   59.47    32.39   19.81   32.54
 95   59.57    33.84   19.97   33.10
 96   59.60    34.45   19.83   35.05
 97   59.80    35.05   19.93   34.32
 98   59.53    35.74   19.86   34.55
 99   59.56    34.51   19.81   34.37
DTC: 60 , AVERAGE U: 29.05
========
DTC: 60 , AVERAGE e: 0.65
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.63    33.47   19.88   35.26
  1   59.54    31.34   19.89   34.34
  2   59.50    33.77   19.87   31.44
  3   59.78    33.00   19.90   33.91
  4   59.41    32.67   19.98   33.64
  5   59.87    33.50   19.86   33.50
  6   59.71    35.76   19.96   32.14
  7   59.73    34.34   19.84   34.10
  8   59.59    34.16   19.84   33.18
  9   59.78    32.63   19.86   33.67
 10   59.64    32.97   19.91   33.59
 11   59.88    32.68   19.96   33.33
 12   59.98    33.97   19.83   34.95
 13   59.64    32.84   19.88   32.94
 14   59.76    34.15   19.89   34.39
 15   59.91    34.46   19.95   32.24
 16   59.94    33.75   19.89   34.03
 17   59.58    34.55   19.83   34.04
 18   59.71    34.17   19.92   33.05
 19   59.57    34.18   19.92   34.10
 20   59.49    32.71   19.89   34.10
 21   59.62    32.72   19.95   34.50
 22   59.45    33.99   20.00   34.19
 23   59.61    33.63   19.82   35.42
 24   59.69    35.72   19.86   35.09
 25   59.64    32.50   19.85   33.82
 26   59.91    35.67   19.92   33.06
 27   59.46    35.32   19.98   31.70
 28   59.53    32.08   19.99   34.34
 29   59.53    32.90   19.87   32.79
 30   59.62    32.75   19.90   34.33
 31   59.91    33.39   19.96   32.61
 32   59.76    33.14   19.96   34.60
 33   59.82    33.29   19.87   34.22
 34   59.41    32.82   19.89   33.29
 35   59.97    35.27   19.92   34.30
 36   59.96    32.87   19.94   33.22
 37   59.93    35.42   19.85   31.87
 38   59.52    34.02   19.92   31.85
 39   59.55    33.41   19.81   32.47
 40   59.62    34.01   20.00   33.81
 41   59.87    32.42   19.98   34.11
 42   59.52    34.73   19.82   33.54
 43   59.89    34.08   19.92   34.26
 44   59.62    32.36   19.87   33.02
 45   59.44    34.42   20.00   33.39
 46   59.42    33.39   19.91   33.58
 47   59.98    32.54   19.98   34.74
 48   59.70    34.22   19.85   33.83
 49   59.44    34.84   19.87   34.81
 50   59.61    34.54   19.89   33.63
 51   59.84    33.64   19.84   33.86
 52   59.53    35.97   19.94   34.91
 53   59.59    34.06   19.81   33.64
 54   59.50    33.50   19.80   33.25
 55   59.83    35.48   19.96   33.96
 56   59.60    31.30   19.91   34.14
 57   59.97    33.79   19.94   34.68
 58   59.47    32.75   19.91   33.14
 59   59.88    33.26   19.95   33.83
 60   59.72    34.06   19.85   33.31
 61   59.80    33.73   19.91   32.75
 62   59.41    31.66   19.84   31.67
 63   59.53    34.81   19.88   33.53
 64   59.49    33.21   19.92   33.61
 65   59.49    34.79   19.92   33.94
 66   59.64    34.03   19.82   33.93
 67   59.98    34.08   19.99   32.90
 68   59.81    33.48   19.81   32.57
 69   59.92    33.45   19.94   35.05
 70   59.79    34.53   19.96   31.98
 71   59.91    34.64   19.94   33.05
 72   59.40    32.89   19.81   35.08
 73   59.45    33.25   19.88   32.44
 74   59.48    33.37   19.85   34.90
 75   59.94    34.72   19.83   33.68
 76   59.77    33.32   19.86   33.46
 77   59.65    33.86   19.93   33.93
 78   59.64    32.85   19.92   33.26
 79   59.77    33.26   19.81   34.68
 80   59.52    36.00   19.97   33.48
 81   59.86    33.42   19.99   34.13
 82   59.42    33.26   19.98   32.57
 83   59.60    33.52   19.84   34.85
 84   59.61    34.18   19.93   34.96
 85   59.62    32.20   19.89   33.86
 86   59.62    33.34   19.89   34.46
 87   59.98    34.49   19.96   33.57
 88   59.64    35.60   19.82   33.36
 89   59.64    35.26   19.98   33.90
 90   59.62    33.46   19.91   33.86
 91   59.79    35.33   19.91   32.02
 92   59.92    34.05   19.89   34.21
 93   59.93    35.56   19.92   34.58
 94   59.42    34.29   19.92   34.63
 95   59.84    32.94   19.94   35.12
 96   59.99    35.89   19.95   33.23
 97   59.94    34.37   19.97   32.41
 98   59.53    33.82   19.89   35.27
 99   59.91    34.96   19.94   34.23
DTC: 60 , AVERAGE U: 29.05
========
DTC: 60 , AVERAGE e: 0.65
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.63    33.47   19.88   35.26
  1   59.54    31.34   19.89   34.34
  2   59.50    33.77   19.87   31.44
  3   59.78    33.00   19.90   33.91
  4   59.41    32.67   19.98   33.64
  5   59.87    33.50   19.86   33.50
  6   59.71    35.76   19.96   32.14
  7   59.73    34.34   19.84   34.10
  8   59.59    34.16   19.84   33.18
  9   59.78    32.63   19.86   33.67
 10   59.64    32.97   19.91   33.59
 11   59.88    32.68   19.96   33.33
 12   59.98    33.97   19.83   34.95
 13   59.64    32.84   19.88   32.94
 14   59.76    34.15   19.89   34.39
 15   59.91    34.46   19.95   32.24
 16   59.94    33.75   19.89   34.03
 17   59.58    34.55   19.83   34.04
 18   59.71    34.17   19.92   33.05
 19   59.57    34.18   19.92   34.10
 20   59.49    32.71   19.89   34.10
 21   59.62    32.72   19.95   34.50
 22   59.45    33.99   20.00   34.19
 23   59.61    33.63   19.82   35.42
 24   59.69    35.72   19.86   35.09
 25   59.64    32.50   19.85   33.82
 26   59.91    35.67   19.92   33.06
 27   59.46    35.32   19.98   31.70
 28   59.53    32.08   19.99   34.34
 29   59.53    32.90   19.87   32.79
 30   59.62    32.75   19.90   34.33
 31   59.91    33.39   19.96   32.61
 32   59.76    33.14   19.96   34.60
 33   59.82    33.29   19.87   34.22
 34   59.41    32.82   19.89   33.29
 35   59.97    35.27   19.92   34.30
 36   59.96    32.87   19.94   33.22
 37   59.93    35.42   19.85   31.87
 38   59.52    34.02   19.92   31.85
 39   59.55    33.41   19.81   32.47
 40   59.62    34.01   20.00   33.81
 41   59.87    32.42   19.98   34.11
 42   59.52    34.73   19.82   33.54
 43   59.89    34.08   19.92   34.26
 44   59.62    32.36   19.87   33.02
 45   59.44    34.42   20.00   33.39
 46   59.42    33.39   19.91   33.58
 47   59.98    32.54   19.98   34.74
 48   59.70    34.22   19.85   33.83
 49   59.44    34.84   19.87   34.81
 50   59.61    34.54   19.89   33.63
 51   59.84    33.64   19.84   33.86
 52   59.53    35.97   19.94   34.91
 53   59.59    34.06   19.81   33.64
 54   59.50    33.50   19.80   33.25
 55   59.83    35.48   19.96   33.96
 56   59.60    31.30   19.91   34.14
 57   59.97    33.79   19.94   34.68
 58   59.47    32.75   19.91   33.14
 59   59.88    33.26   19.95   33.83
 60   59.72    34.06   19.85   33.31
 61   59.80    33.73   19.91   32.75
 62   59.41    31.66   19.84   31.67
 63   59.53    34.81   19.88   33.53
 64   59.49    33.21   19.92   33.61
 65   59.49    34.79   19.92   33.94
 66   59.64    34.03   19.82   33.93
 67   59.98    34.08   19.99   32.90
 68   59.81    33.48   19.81   32.57
 69   59.92    33.45   19.94   35.05
 70   59.79    34.53   19.96   31.98
 71   59.91    34.64   19.94   33.05
 72   59.40    32.89   19.81   35.08
 73   59.45    33.25   19.88   32.44
 74   59.48    33.37   19.85   34.90
 75   59.94    34.72   19.83   33.68
 76   59.77    33.32   19.86   33.46
 77   59.65    33.86   19.93   33.93
 78   59.64    32.85   19.92   33.26
 79   59.77    33.26   19.81   34.68
 80   59.52    36.00   19.97   33.48
 81   59.86    33.42   19.99   34.13
 82   59.42    33.26   19.98   32.57
 83   59.60    33.52   19.84   34.85
 84   59.61    34.18   19.93   34.96
 85   59.62    32.20   19.89   33.86
 86   59.62    33.34   19.89   34.46
 87   59.98    34.49   19.96   33.57
 88   59.64    35.60   19.82   33.36
 89   59.64    35.26   19.98   33.90
 90   59.62    33.46   19.91   33.86
 91   59.79    35.33   19.91   32.02
 92   59.92    34.05   19.89   34.21
 93   59.93    35.56   19.92   34.58
 94   59.42    34.29   19.92   34.63
 95   59.84    32.94   19.94   35.12
 96   59.99    35.89   19.95   33.23
 97   59.94    34.37   19.97   32.41
 98   59.53    33.82   19.89   35.27
 99   59.91    34.96   19.94   34.23
DTC: 60 , AVERAGE U: 28.45
========
DTC: 60 , AVERAGE e: 0.66
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.51    33.51   19.94   33.85
  1   60.00    33.32   20.00   34.24
  2   59.63    34.36   19.82   32.89
  3   59.93    34.41   19.96   32.81
  4   59.54    34.07   19.92   34.24
  5   59.57    33.75   19.93   30.54
  6   59.61    33.69   19.81   33.47
  7   59.50    31.62   19.85   33.10
  8   59.61    33.74   19.94   33.39
  9   59.75    32.58   19.98   33.35
 10   59.74    32.93   19.82   35.75
 11   59.76    34.37   19.93   32.22
 12   59.97    32.78   19.88   33.20
 13   59.78    30.88   19.99   33.40
 14   59.82    34.99   19.83   33.39
 15   59.87    32.33   19.80   34.11
 16   59.58    33.35   19.92   33.68
 17   59.95    34.26   19.93   33.89
 18   59.43    32.00   19.85   33.88
 19   59.63    32.74   19.97   33.57
 20   59.87    33.27   19.87   32.02
 21   59.82    33.57   19.89   31.61
 22   59.83    33.68   19.85   34.67
 23   59.41    33.04   19.82   33.01
 24   59.74    32.80   19.86   32.77
 25   59.86    32.46   19.95   33.70
 26   59.77    33.33   19.92   32.85
 27   59.84    32.06   19.93   31.95
 28   59.94    33.58   19.88   33.49
 29   59.86    34.99   19.81   35.22
 30   59.96    33.63   19.86   33.55
 31   59.49    31.75   19.84   32.08
 32   59.51    33.99   19.96   33.37
 33   59.68    32.31   19.87   34.49
 34   59.82    34.50   19.91   34.42
 35   59.83    33.77   19.83   34.37
 36   59.93    34.23   19.87   33.08
 37   59.67    31.96   19.94   33.04
 38   59.49    33.38   19.91   32.53
 39   59.50    34.49   19.86   34.44
 40   59.53    31.35   19.91   33.44
 41   59.56    35.18   19.89   33.37
 42   59.96    33.26   19.83   33.92
 43   59.40    34.11   19.99   32.58
 44   59.58    36.16   19.82   33.70
 45   59.96    32.92   19.93   32.15
 46   59.49    33.04   19.82   33.73
 47   59.99    32.42   19.98   33.20
 48   59.76    32.66   19.94   35.16
 49   59.63    33.62   19.93   33.13
 50   59.97    35.03   19.85   33.86
 51   59.68    33.94   19.84   34.78
 52   59.93    33.92   19.93   32.16
 53   59.68    34.77   19.81   33.53
 54   59.57    32.35   19.85   34.12
 55   59.55    35.35   19.92   35.11
 56   59.86    31.94   19.83   34.20
 57   59.52    33.51   19.88   34.57
 58   59.69    32.49   19.97   33.96
 59   59.96    33.39   19.89   34.69
 60   59.53    32.01   19.91   32.62
 61   59.85    34.32   19.89   33.35
 62   59.88    33.87   19.84   34.78
 63   59.62    32.74   19.94   33.47
 64   59.47    34.29   19.95   35.31
 65   59.64    34.19   19.92   33.33
 66   59.99    33.98   19.86   33.80
 67   59.72    32.87   19.98   32.85
 68   59.49    33.27   19.97   32.47
 69   59.42    34.28   19.95   33.38
 70   59.97    33.50   19.86   33.35
 71   59.67    34.51   19.98   34.29
 72   59.74    35.02   19.99   32.27
 73   59.72    35.43   19.85   32.72
 74   59.79    34.15   19.92   32.62
 75   59.94    34.93   19.93   33.13
 76   59.71    32.57   19.94   32.87
 77   59.91    34.42   19.81   32.09
 78   59.59    34.92   19.90   33.72
 79   59.96    34.01   19.98   34.54
 80   59.69    34.88   19.92   32.43
 81   59.90    31.95   19.96   33.17
 82   59.91    32.88   19.96   32.75
 83   59.61    34.35   19.97   32.28
 84   59.62    34.71   19.81   34.07
 85   59.81    33.56   19.89   32.61
 86   59.41    33.69   19.84   33.60
 87   59.87    32.39   19.90   34.89
 88   59.81    32.44   19.94   33.15
 89   59.82    33.92   19.83   30.98
 90   59.80    32.29   19.86   32.20
 91   59.68    33.11   19.93   34.36
 92   59.66    33.07   19.87   33.97
 93   59.84    32.93   19.91   34.99
 94   59.98    33.84   19.90   33.75
 95   59.49    33.38   19.81   34.16
 96   59.60    34.16   19.98   32.56
 97   59.60    34.74   19.94   33.71
 98   59.89    32.58   19.82   32.13
 99   59.68    35.03   19.95   33.06
DTC: 60 , AVERAGE U: 28.45
========
DTC: 60 , AVERAGE e: 0.66
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.51    33.51   19.94   33.85
  1   60.00    33.32   20.00   34.24
  2   59.63    34.36   19.82   32.89
  3   59.93    34.41   19.96   32.81
  4   59.54    34.07   19.92   34.24
  5   59.57    33.75   19.93   30.54
  6   59.61    33.69   19.81   33.47
  7   59.50    31.62   19.85   33.10
  8   59.61    33.74   19.94   33.39
  9   59.75    32.58   19.98   33.35
 10   59.74    32.93   19.82   35.75
 11   59.76    34.37   19.93   32.22
 12   59.97    32.78   19.88   33.20
 13   59.78    30.88   19.99   33.40
 14   59.82    34.99   19.83   33.39
 15   59.87    32.33   19.80   34.11
 16   59.58    33.35   19.92   33.68
 17   59.95    34.26   19.93   33.89
 18   59.43    32.00   19.85   33.88
 19   59.63    32.74   19.97   33.57
 20   59.87    33.27   19.87   32.02
 21   59.82    33.57   19.89   31.61
 22   59.83    33.68   19.85   34.67
 23   59.41    33.04   19.82   33.01
 24   59.74    32.80   19.86   32.77
 25   59.86    32.46   19.95   33.70
 26   59.77    33.33   19.92   32.85
 27   59.84    32.06   19.93   31.95
 28   59.94    33.58   19.88   33.49
 29   59.86    34.99   19.81   35.22
 30   59.96    33.63   19.86   33.55
 31   59.49    31.75   19.84   32.08
 32   59.51    33.99   19.96   33.37
 33   59.68    32.31   19.87   34.49
 34   59.82    34.50   19.91   34.42
 35   59.83    33.77   19.83   34.37
 36   59.93    34.23   19.87   33.08
 37   59.67    31.96   19.94   33.04
 38   59.49    33.38   19.91   32.53
 39   59.50    34.49   19.86   34.44
 40   59.53    31.35   19.91   33.44
 41   59.56    35.18   19.89   33.37
 42   59.96    33.26   19.83   33.92
 43   59.40    34.11   19.99   32.58
 44   59.58    36.16   19.82   33.70
 45   59.96    32.92   19.93   32.15
 46   59.49    33.04   19.82   33.73
 47   59.99    32.42   19.98   33.20
 48   59.76    32.66   19.94   35.16
 49   59.63    33.62   19.93   33.13
 50   59.97    35.03   19.85   33.86
 51   59.68    33.94   19.84   34.78
 52   59.93    33.92   19.93   32.16
 53   59.68    34.77   19.81   33.53
 54   59.57    32.35   19.85   34.12
 55   59.55    35.35   19.92   35.11
 56   59.86    31.94   19.83   34.20
 57   59.52    33.51   19.88   34.57
 58   59.69    32.49   19.97   33.96
 59   59.96    33.39   19.89   34.69
 60   59.53    32.01   19.91   32.62
